estado,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X
"CCONJ,ADJ",0.011270181674693444,0.21461058956750353,0.009259667050487553,0.016276450228370234,0.027914404141055033,0.001994130007651819,0.0006723967751468857,0.07149241376392344,0.0013137444034811484,0.0006691006302580754,0.007618163231451459,0.0042496205841824,0.6050590054476348,0.019424986883109705,0.0009264063061855925,0.006490816795568315,0.000757916049790624
"CCONJ,ADP",0.01602088906799812,0.00540266730161161,0.03953031687024286,0.008155068399176308,0.0014054829542789486,0.5598237778113463,0.0007102166670048753,0.21054471767760558,0.013238410614609905,0.000714305828690038,0.058645810026123214,0.03322830882446505,0.010990821595962293,0.004907293078878911,0.001289914760925816,0.034595160679176305,0.0007968356053458621
"CCONJ,ADV",0.07002247196015815,0.12883280893659535,0.09332956732973516,0.058561673940471466,0.00472554378347921,0.07671411307296662,0.0008997768973731042,0.016554939854016657,0.010675231479176796,0.0009109554458457144,0.04850333858248417,0.0027122975777816153,0.08720532519090007,0.0026077532701599803,0.0012948234414055745,0.39532506571145576,0.0011243104021582066
"CCONJ,AUX",0.16872819646024706,0.05212891897546352,0.17420957364173745,0.009476901175439855,0.004703191765020375,0.0755650623531138,0.001993684369574819,0.02476004817650697,0.03724302159464128,0.002002241647024211,0.05757016525754641,0.0069270965138962855,0.14169436116684173,0.02610969680992237,0.0033858727277993697,0.21128146285309327,0.0022204959737245704
"CCONJ,CCONJ",0.05039825812177787,0.12359688477004761,0.05714350681600219,0.04503581708981465,0.04089456430394172,0.1580071955673775,0.019140506674961342,0.04226175402550298,0.04697868247974776,0.018945497644193888,0.05305934928977387,0.08463379541059503,0.07300298943434208,0.04708865600843202,0.026770587417080716,0.08159313417428195,0.031448747206589696
"CCONJ,DET",0.026379343578919644,0.008139080870898275,0.0031891891621688095,0.0014832080885846183,0.001157484084560505,0.038624910157993686,0.0007542095851893642,0.7877424981749064,0.003623788094535625,0.0007542246421462625,0.018127877575870786,0.08521214628720578,0.01216732393869623,0.0017295009537821192,0.0011462566086325133,0.0010693277321252382,0.008699628746060941
"CCONJ,INTJ",0.034087168790519866,0.10149926360195077,0.07742736349981384,0.07111183461454446,0.09016161427692464,0.05332499828195086,0.020307872172924006,0.027951766902794533,0.033241040718701334,0.020307393360971912,0.072332320110764,0.029999641228349173,0.19952782740416386,0.06771158778021145,0.03826668012677678,0.04034755717672463,0.022393803135768907
"CCONJ,NOUN",0.10870565267950225,0.35261627689997127,0.01503056036485588,0.014014841561185166,0.01054471060154534,0.0022199331352006145,0.00027229404820583637,0.0015777309615674995,0.0037587695904105333,0.00026995225052467415,0.026830542060731735,0.00430188346267821,0.43275239884608685,0.0021979026757648957,0.00045259434439042694,0.023500153448965454,0.0009538006573975487
"CCONJ,NUM",0.002804805991415665,0.15931670629849132,0.00981080957452594,0.004009405603588486,0.017905263828573957,0.0039253024400440215,0.001208639795993418,0.33778963508660964,0.015341365308797388,0.0012187655162669664,0.004075212905651498,0.004989865780335429,0.3675029802723508,0.003004869490167581,0.053517424075628615,0.01199182177302904,0.001587116581106695
"CCONJ,PART",0.03451953260775472,0.10281606304609656,0.07842829807018786,0.07203735367901194,0.09133623580003741,0.0540195911987722,0.02056972673490307,0.028302848733172244,0.033671031411823565,0.020569251136532136,0.07327311093850866,0.0303849277101208,0.189162883834632,0.06859335380182512,0.03876222492298428,0.04087244853418641,0.022680847883463535
"CCONJ,PRON",0.02052552517508259,0.11980657357312986,0.11945633317269716,0.11301096214231103,0.011708965746963859,0.013685227737267755,0.0013892844119568204,0.004170266425025197,0.001833112393872734,0.0013564885778287771,0.11269074578730465,0.002203252246765824,0.07378741451218508,0.004572401537509528,0.0022168161998465043,0.3961533342425111,0.0014332915198436394
"CCONJ,PROPN",0.001427287143594643,0.07567958712960683,0.024728702413251966,0.03197777636444106,0.03154776929407796,0.001339834387128964,0.0006228003900990987,0.000628825225213948,0.001309088566265999,0.0006263713012519689,0.01744648259164062,0.3033494584707969,0.4604322661921235,0.0035798053650145318,0.0007155543686961161,0.043944896761511094,0.0006434897289384473
"CCONJ,PUNCT",0.03717907623218837,0.3029168714321225,0.19836156808898361,0.02815713169561362,0.011495752780688852,0.10556198402037902,0.0031332002281502574,0.0156172193069664,0.018870442098638866,0.0011800514972383491,0.04825206946580395,0.06699760697695371,0.008618467096471773,0.07182820437255631,0.00222279073656223,0.07612552821934017,0.0034820321082602245
